Partner ISO,Commodity Code,Trade Value
GIN,03,4594885
GIN,04,28504303
GIN,05,18897
GIN,06,11654
GIN,07,20674557
GIN,08,3227951
GIN,09,12854200
GIN,10,281794613
GIN,11,6286331
GIN,12,677151
GIN,13,496325
GIN,14,12063
GIN,15,45913441
GIN,16,9182650
GIN,17,46527994
GIN,18,4062732
GIN,19,47852508
GIN,20,12698366
GIN,21,52119845
GIN,22,34321215
GIN,23,3688049
GIN,24,46395583
GIN,25,41398287
GIN,26,110460
GIN,27,424667162
GIN,28,19205624
GIN,29,4849942
GIN,30,132184407
GIN,31,9437538
GIN,32,12859925
GIN,33,30815985
GIN,34,17547416
GIN,35,3087774
GIN,36,6600052
GIN,37,340999
GIN,38,32381704
GIN,39,107163350
GIN,40,49522188
GIN,41,14686
GIN,42,23292965
GIN,43,554
GIN,44,6532157
GIN,45,14670
GIN,46,907420
GIN,47,5187
GIN,48,28124533
GIN,49,13289459
GIN,50,1706219
GIN,51,14201
GIN,52,77111774
GIN,53,49911
GIN,54,10461221
GIN,55,14447972
GIN,56,9633878
GIN,57,2750383
GIN,58,1994912
GIN,59,2925568
GIN,60,1310549
GIN,61,19237813
GIN,62,84275384
GIN,63,79811247
GIN,64,76674445
GIN,65,3532945
GIN,66,3882180
GIN,67,2790292
GIN,68,10495777
GIN,69,72260776
GIN,70,10028737
GIN,71,2709257
GIN,72,77766443
GIN,73,93295508
GIN,74,1834720
GIN,75,463
GIN,76,18472578
GIN,78,25259
GIN,79,175209
GIN,80,123504
GIN,81,240
GIN,82,17267476
GIN,83,24200194
GIN,84,299553073
GIN,85,257339194
GIN,86,2629274
GIN,87,284531282
GIN,88,862362
GIN,89,53403886
GIN,90,27297857
GIN,91,974706
GIN,92,105428
GIN,94,50069247
GIN,95,6006833
GIN,96,38427702
GIN,97,290658
GIN,99,14987933
GMB,01,42808
GMB,02,13849739
GMB,03,324632
GMB,04,16683863
GMB,05,4313
GMB,06,3219
GMB,07,6679988
GMB,08,685719
GMB,09,15118725
GMB,10,47915891
GMB,11,1008926
GMB,12,501795
GMB,13,83022
GMB,14,1
GMB,15,39864013
GMB,16,9144877
GMB,17,63043035
GMB,18,1954034
GMB,19,26733306
GMB,20,11934207
GMB,21,30173777
GMB,22,4592296
GMB,23,257437
GMB,24,5412714
GMB,25,57713455
GMB,26,147
GMB,27,11376987
GMB,28,1741080
GMB,29,1452066
GMB,30,10981105
GMB,31,347135
GMB,32,4706397
GMB,33,6411389
GMB,34,11652318
GMB,35,951528
GMB,36,1090982
GMB,37,509782
GMB,38,3482248
GMB,39,33311912
GMB,40,6143966
GMB,41,169
GMB,42,4412898
GMB,43,4
GMB,44,3386071
GMB,45,1
GMB,46,421959
GMB,47,65508
GMB,48,7919291
GMB,49,1239590
GMB,50,139
GMB,51,5070
GMB,52,126478209
GMB,53,101697
GMB,54,15754284
GMB,55,11499268
GMB,56,2893345
GMB,57,639209
GMB,58,13337176
GMB,59,699854
GMB,60,2467905
GMB,61,5013861
GMB,62,10369400
GMB,63,16326887
GMB,64,19668074
GMB,65,464469
GMB,66,495761
GMB,67,1821287
GMB,68,1299337
GMB,69,15062966
GMB,70,2514754
GMB,71,61298
GMB,72,20425341
GMB,73,17924547
GMB,74,484129
GMB,76,3701145
GMB,78,5918
GMB,79,3
GMB,80,125326
GMB,82,2945973
GMB,83,3530972
GMB,84,40954654
GMB,85,41300634
GMB,86,48465
GMB,87,42534029
GMB,88,208778
GMB,89,122580
GMB,90,3361347
GMB,91,284730
GMB,92,6817
GMB,94,18971653
GMB,95,1011279
GMB,96,6669176
GMB,97,57272
GMB,99,7192190
GNB,01,13447
GNB,02,3184612
GNB,03,298764
GNB,04,10461522
GNB,05,61197
GNB,06,166
GNB,07,2842033
GNB,08,320864
GNB,09,4436207
GNB,10,24635387
GNB,11,3735958
GNB,12,118326
GNB,13,38853
GNB,14,309
GNB,15,12341587
GNB,16,3363281
GNB,17,10346150
GNB,18,1323696
GNB,19,23508634
GNB,20,2722804
GNB,21,17237416
GNB,22,21907059
GNB,23,48681
GNB,24,2998358
GNB,25,8458016
GNB,26,9012
GNB,27,35624705
GNB,28,285152
GNB,29,960345
GNB,30,4420022
GNB,31,691934
GNB,32,1944297
GNB,33,1360530
GNB,34,6852456
GNB,35,75141
GNB,36,151335
GNB,37,45131
GNB,38,862204
GNB,39,10805015
GNB,40,1474735
GNB,41,23
GNB,42,808425
GNB,44,1197577
GNB,45,89
GNB,46,32614
GNB,47,551
GNB,48,1757941
GNB,49,1047542
GNB,50,1775
GNB,51,6518
GNB,52,9840
GNB,53,517
GNB,54,3354351
GNB,55,1104963
GNB,56,258051
GNB,57,214321
GNB,58,61062
GNB,59,33576
GNB,60,16758
GNB,61,926137
GNB,62,343529
GNB,63,11377179
GNB,64,1987524
GNB,65,32433
GNB,66,17440
GNB,67,755352
GNB,68,2228989
GNB,69,5473935
GNB,70,1222039
GNB,71,5179
GNB,72,14259283
GNB,73,8441973
GNB,74,63899
GNB,76,2763216
GNB,79,12422
GNB,80,2091
GNB,82,464288
GNB,83,571096
GNB,84,14007902
GNB,85,23924045
GNB,86,71251
GNB,87,20815509
GNB,88,15029
GNB,89,2080463
GNB,90,1639730
GNB,91,7130
GNB,92,7675
GNB,94,5501259
GNB,95,259958
GNB,96,2142297
GNB,97,4189
GNB,99,1053954
GNQ,01,120443
GNQ,02,43704222
GNQ,03,7870482
GNQ,04,13687281
GNQ,05,576476
GNQ,06,682855
GNQ,07,1565528
GNQ,08,2501006
GNQ,09,740479
GNQ,10,9436409
GNQ,11,7820523
GNQ,12,282714
GNQ,13,91808
GNQ,14,57875
GNQ,15,11379345
GNQ,16,12390873
GNQ,17,4683324
GNQ,18,1057059
GNQ,19,16417316
GNQ,20,10035387
GNQ,21,6988621
GNQ,22,107816913
GNQ,23,580392
GNQ,24,5569291
GNQ,25,18342007
GNQ,26,72679
GNQ,27,8161168
GNQ,28,3417383
GNQ,29,2015993
GNQ,30,9941562
GNQ,31,369345
GNQ,32,10880004
GNQ,33,6307290
GNQ,34,10425948
GNQ,35,1629157
GNQ,36,698957
GNQ,37,381838
GNQ,38,9389184
GNQ,39,25527222
GNQ,40,8336687
GNQ,41,131
GNQ,42,2092673
GNQ,43,2
GNQ,44,5400481
GNQ,45,1972
GNQ,46,25253
GNQ,47,213416
GNQ,48,10809549
GNQ,49,5527673
GNQ,50,8139
GNQ,52,1889372
GNQ,53,40174
GNQ,54,179031
GNQ,55,44510
GNQ,56,557482
GNQ,57,1128450
GNQ,58,291901
GNQ,59,848832
GNQ,60,57223
GNQ,61,4240362
GNQ,62,8548981
GNQ,63,8700361
GNQ,64,3488280
GNQ,65,494851
GNQ,66,433720
GNQ,67,344232
GNQ,68,11947235
GNQ,69,17609205
GNQ,70,7531509
GNQ,71,7053943
GNQ,72,19003788
GNQ,73,48956879
GNQ,74,1082111
GNQ,75,18525
GNQ,76,19109438
GNQ,78,72892
GNQ,79,253226
GNQ,80,15830
GNQ,81,13602
GNQ,82,5076986
GNQ,83,5592732
GNQ,84,138465820
GNQ,85,75131606
GNQ,86,507752
GNQ,87,49491361
GNQ,88,6089256
GNQ,89,183158306
GNQ,90,17320584
GNQ,91,1893350
GNQ,92,36519
GNQ,94,42710779
GNQ,95,1881431
GNQ,96,7094787
GNQ,97,123074
GNQ,99,8244733
GRC,01,72903730
GRC,02,1114939120
GRC,03,381016431
GRC,04,766224381
GRC,05,25892282
GRC,06,55637712
GRC,07,205246217
GRC,08,273261729
GRC,09,340062661
GRC,10,362649540
GRC,11,67403078
GRC,12,164342924
GRC,13,15059206
GRC,14,2633974
GRC,15,289558829
GRC,16,156997258
GRC,17,238897874
GRC,18,169212373
GRC,19,334475443
GRC,20,288867928
GRC,21,372829894
GRC,22,326672385
GRC,23,457564538
GRC,24,335416918
GRC,25,71737105
GRC,26,26137415
GRC,27,3788405937
GRC,28,134931382
GRC,29,780562963
GRC,30,3018424991
GRC,31,235911232
GRC,32,277705045
GRC,33,553844392
GRC,34,278618474
GRC,35,86659616
GRC,36,12086968
GRC,37,42034658
GRC,38,775145512
GRC,39,1854317255
GRC,40,416680407
GRC,41,25581529
GRC,42,243542293
GRC,43,106051387
GRC,44,334833400
GRC,45,5429812
GRC,46,10982773
GRC,47,49263829
GRC,48,908793556
GRC,49,109763783
GRC,50,2298371
GRC,51,7280281
GRC,52,141541409
GRC,53,7657859
GRC,54,113460153
GRC,55,108741450
GRC,56,106354198
GRC,57,48275740
GRC,58,31952106
GRC,59,52573863
GRC,60,141345171
GRC,61,995082584
GRC,62,859800316
GRC,63,216707538
GRC,64,733608926
GRC,65,33805169
GRC,66,20319459
GRC,67,17564991
GRC,68,91649456
GRC,69,210466123
GRC,70,217449925
GRC,71,143541812
GRC,72,910621071
GRC,73,541320001
GRC,74,826674589
GRC,75,2349412
GRC,76,665109348
GRC,78,50185020
GRC,79,82845209
GRC,80,1565304
GRC,81,20672493
GRC,82,172601688
GRC,83,187599377
GRC,84,3600803915
GRC,85,2796592355
GRC,86,10952518
GRC,87,1937502638
GRC,88,384678019
GRC,89,2824348436
GRC,90,934103525
GRC,91,155099517
GRC,92,12293608
GRC,94,614446471
GRC,95,305953802
GRC,96,217652561
GRC,97,17726699
GRC,99,1222324331
GRD,01,487151
GRD,02,10616352
GRD,03,1988536
GRD,04,6159663
GRD,05,34252
GRD,06,44037
GRD,07,1425197
GRD,08,469991
GRD,09,350721
GRD,10,6405708
GRD,11,647205
GRD,12,230536
GRD,13,30559
GRD,14,4763
GRD,15,1538498
GRD,16,2488082
GRD,17,3454072
GRD,18,310018
GRD,19,3054762
GRD,20,2637708
GRD,21,5304629
GRD,22,5170304
GRD,23,1643990
GRD,24,72352
GRD,25,4795993
GRD,26,6911
GRD,27,1531758
GRD,28,253579
GRD,29,2220122
GRD,30,4510960
GRD,31,204883
GRD,32,2199140
GRD,33,2397612
GRD,34,1957984
GRD,35,182470
GRD,36,140883
GRD,37,11977
GRD,38,7840897
GRD,39,5870861
GRD,40,1755874
GRD,41,2351
GRD,42,388247
GRD,43,7051
GRD,44,6362573
GRD,45,10787
GRD,46,5335
GRD,48,2109411
GRD,49,2861427
GRD,52,89581
GRD,53,3682
GRD,54,103531
GRD,55,147302
GRD,56,732778
GRD,57,238899
GRD,58,27107
GRD,59,111906
GRD,60,191847
GRD,61,796736
GRD,62,1485629
GRD,63,881528
GRD,64,1235320
GRD,65,49890
GRD,66,96123
GRD,67,161843
GRD,68,563814
GRD,69,1364577
GRD,70,692183
GRD,71,2890565
GRD,72,2298471
GRD,73,3594388
GRD,74,182858
GRD,75,100
GRD,76,1638048
GRD,79,18906
GRD,82,574283
GRD,83,1057611
GRD,84,19318288
GRD,85,12027524
GRD,86,70406
GRD,87,18420325
GRD,88,379119
GRD,89,2880076
GRD,90,5625412
GRD,91,369791
GRD,92,10925
GRD,94,3436333
GRD,95,2377519
GRD,96,625867
GRD,97,44234
GRD,99,15764007
GRL,01,8284
GRL,02,18682240
GRL,03,3082605
GRL,04,14410250
GRL,05,621419
GRL,06,307864
GRL,07,4755299
GRL,08,6001716
GRL,09,4496229
GRL,10,589156
GRL,11,2652124
GRL,12,227367
GRL,13,5587
GRL,14,519
GRL,15,1188150
GRL,16,10494024
GRL,17,5337068
GRL,18,3955892
GRL,19,14992454
GRL,20,8548392
GRL,21,13633877
GRL,22,12135219
GRL,23,1476784
GRL,24,6412331
GRL,25,2975276
GRL,26,372
GRL,27,99397209
GRL,28,544452
GRL,29,293332
GRL,30,13886502
GRL,31,476368
GRL,32,4371044
GRL,33,3152007
GRL,34,6417679
GRL,35,342054
GRL,36,1250749
GRL,37,183690
GRL,38,3020988
GRL,39,15398391
GRL,40,3103718
GRL,41,151929
GRL,42,877797
GRL,43,268836
GRL,44,9820871
GRL,45,8319
GRL,46,53063
GRL,47,3340
GRL,48,10462378
GRL,49,2647953
GRL,50,91
GRL,51,124716
GRL,52,196623
GRL,53,1132
GRL,54,139701
GRL,55,392038
GRL,56,3098707
GRL,57,279958
GRL,58,74692
GRL,59,607907
GRL,60,256791
GRL,61,7913563
GRL,62,13688120
GRL,63,2408457
GRL,64,4511877
GRL,65,347055
GRL,66,12321
GRL,67,151129
GRL,68,13493541
GRL,69,2165078
GRL,70,3075961
GRL,71,340664
GRL,72,3421147
GRL,73,27092273
GRL,74,1451216
GRL,75,1092
GRL,76,4563884
GRL,78,68159
GRL,79,56509
GRL,80,1117
GRL,81,10871
GRL,82,7582477
GRL,83,2081813
GRL,84,83813466
GRL,85,32879801
GRL,86,198697
GRL,87,26062073
GRL,88,9524571
GRL,89,98267019
GRL,90,11707249
GRL,91,331344
GRL,92,519270
GRL,94,18838118
GRL,95,5350735
GRL,96,2772746
GRL,97,374278
GRL,99,28361472
GTM,01,15018847
GTM,02,154343829
GTM,03,48355153
GTM,04,127892493
GTM,05,2394119
GTM,06,5421551
GTM,07,68653410
GTM,08,72496831
GTM,09,14187491
GTM,10,344781172
GTM,11,76907995
GTM,12,62276263
GTM,13,6181454
GTM,14,80900
GTM,15,137660969
GTM,16,58493359
GTM,17,58832687
GTM,18,35731879
GTM,19,252314846
GTM,20,103190811
GTM,21,302134843
GTM,22,113479307
GTM,23,201686547
GTM,24,15684086
GTM,25,38196248
GTM,26,1814310
GTM,27,2113826991
GTM,28,121779472
GTM,29,197717776
GTM,30,557366111
GTM,31,153223650
GTM,32,159048666
GTM,33,237804840
GTM,34,158815013
GTM,35,39556116
GTM,36,12547288
GTM,37,8944626
GTM,38,251215725
GTM,39,835413912
GTM,40,168931058
GTM,41,19346826
GTM,42,35927967
GTM,43,700413
GTM,44,67997913
GTM,45,1513664
GTM,46,386730
GTM,47,16859247
GTM,48,444896067
GTM,49,53832717
GTM,50,113599
GTM,51,13578238
GTM,52,264943344
GTM,53,2267031
GTM,54,106108171
GTM,55,166882229
GTM,56,26405911
GTM,57,6235233
GTM,58,32577289
GTM,59,24618828
GTM,60,271569387
GTM,61,99872576
GTM,62,101530277
GTM,63,116203387
GTM,64,145270345
GTM,65,11361527
GTM,66,7056917
GTM,67,2410972
GTM,68,36593979
GTM,69,51726161
GTM,70,68151626
GTM,71,19745770
GTM,72,405922389
GTM,73,201962059
GTM,74,7962774
GTM,75,908170
GTM,76,177011288
GTM,78,223766
GTM,79,19331294
GTM,80,89339
GTM,81,168938
GTM,82,67111399
GTM,83,90949805
GTM,84,1142023979
GTM,85,1037885640
GTM,86,1525206
GTM,87,1004283768
GTM,88,31979099
GTM,89,11105525
GTM,90,179583142
GTM,91,13415602
GTM,92,10812386
GTM,94,113419332
GTM,95,69406094
GTM,96,114971635
GTM,97,614976
GTM,99,484179085
GUM,01,2587
GUM,02,5358854
GUM,03,17211313
GUM,04,3774711
GUM,05,412
GUM,06,830544
GUM,07,834115
GUM,08,1707626
GUM,09,722072
GUM,10,873272
GUM,11,227316
GUM,12,104490
GUM,13,51045
GUM,15,649539
GUM,16,5924933
GUM,17,1728921
GUM,18,2273210
GUM,19,7686021
GUM,20,9818845
GUM,21,10872651
GUM,22,17243960
GUM,23,366915
GUM,24,1053839
GUM,25,4133626
GUM,26,27693
GUM,27,320739508
GUM,28,455841
GUM,29,150463
GUM,30,659880
GUM,31,45786
GUM,32,423213
GUM,33,16009655
GUM,34,651452
GUM,35,75709
GUM,36,1873
GUM,37,36493
GUM,38,926239
GUM,39,6370218
GUM,40,3779391
GUM,41,60667
GUM,42,68539083
GUM,43,25050
GUM,44,1057102
GUM,45,2557
GUM,46,73778
GUM,47,1
GUM,48,3661187
GUM,49,1794830
GUM,51,1623
GUM,52,8217
GUM,53,1670
GUM,54,14885
GUM,55,44889
GUM,56,179667
GUM,57,61817
GUM,58,16490
GUM,59,74224
GUM,60,5556
GUM,61,3520922
GUM,62,6709895
GUM,63,1196021
GUM,64,6224530
GUM,65,180787
GUM,66,67708
GUM,67,17756
GUM,68,460446
GUM,69,488113
GUM,70,677651
GUM,71,6394055
GUM,72,8808749
GUM,73,5662484
GUM,74,145785
GUM,75,137323
GUM,76,4426108
GUM,78,8141
GUM,79,39978
GUM,80,500
GUM,81,186
GUM,82,334399
GUM,83,408936
GUM,84,26923273
GUM,85,18022748
GUM,86,36503
GUM,87,77189640
GUM,88,4206104
GUM,89,703735
GUM,90,8606282
GUM,91,22947314
GUM,92,190910
GUM,94,3647901
GUM,95,713436
GUM,96,801631
GUM,97,50407
GUM,99,11063675
GUY,01,273580
GUY,02,1715110
GUY,03,1258782
GUY,04,29130661
GUY,05,165122
GUY,06,35119
GUY,07,14319111
GUY,08,3006228
GUY,09,3213431
GUY,10,16647681
GUY,11,7003480
GUY,12,5010247
GUY,13,316902
GUY,14,45694
GUY,15,16974152
GUY,16,5101445
GUY,17,5822711
GUY,18,1647102
GUY,19,16217182
GUY,20,12455648
GUY,21,19769247
GUY,22,17240721
GUY,23,10471294
GUY,24,258834
GUY,25,28519488
GUY,26,256678
GUY,27,69193851
GUY,28,10012266
GUY,29,2672470
GUY,30,13894082
GUY,31,10577887
GUY,32,8596332
GUY,33,12279521
GUY,34,10610564
GUY,35,969473
GUY,36,226223
GUY,37,1282728
GUY,38,8900468
GUY,39,48798020
GUY,40,17044427
GUY,41,186839
GUY,42,4408874
GUY,43,19744
GUY,44,3678981
GUY,45,363091
GUY,46,56581
GUY,47,17148
GUY,48,18007446
GUY,49,4533205
GUY,50,25179
GUY,51,2221
GUY,52,330092
GUY,53,2047
GUY,54,2218782
GUY,55,1291681
GUY,56,2893427
GUY,57,2896953
GUY,58,848094
GUY,59,820181
GUY,60,312896
GUY,61,7611768
GUY,62,23498894
GUY,63,9199470
GUY,64,15110212
GUY,65,665515
GUY,66,915796
GUY,67,1793924
GUY,68,2978879
GUY,69,9312003
GUY,70,9885877
GUY,71,980782
GUY,72,17759198
GUY,73,46229598
GUY,74,517675
GUY,75,29640
GUY,76,6176890
GUY,78,174839
GUY,79,279010
GUY,80,176264
GUY,81,144750
GUY,82,5212974
GUY,83,5414848
GUY,84,178602921
GUY,85,72510081
GUY,86,1586244
GUY,87,91971844
GUY,88,48455684
GUY,89,2867659
GUY,90,13811709
GUY,91,1485621
GUY,92,320478
GUY,94,17347874
GUY,95,6021276
GUY,96,11900829
GUY,97,206924
GUY,99,87170533
HKG,01,665977592
HKG,02,5298060224
HKG,03,3014199344
HKG,04,914902495
HKG,05,727181097
HKG,06,40361840
HKG,07,1528380105
HKG,08,2941889260
HKG,09,536663822
HKG,10,222231396
HKG,11,167830099
HKG,12,727323639
HKG,13,85584680
HKG,14,15690070
HKG,15,216289768
HKG,16,1817332947
HKG,17,249545023
HKG,18,429039619
HKG,19,1850883566
HKG,20,477360976
HKG,21,1937480853
HKG,22,3260852199
HKG,23,163760597
HKG,24,601562458
HKG,25,325853822
HKG,26,335648337
HKG,27,10460687413
HKG,28,544950157
HKG,29,976535501
HKG,30,2222691158
HKG,31,7461577
HKG,32,858139623
HKG,33,4811866377
HKG,34,661646563
HKG,35,440275384
HKG,36,5722502
HKG,37,402463007
HKG,38,1359528600
HKG,39,11553631536
HKG,40,1080068024
HKG,41,1669954610
HKG,42,4159581009
HKG,43,454792914
HKG,44,501662210
HKG,45,1725903
HKG,46,13149023
HKG,47,111592723
HKG,48,1914520473
HKG,49,1073232517
HKG,50,94292615
HKG,51,537898034
HKG,52,1944728134
HKG,53,168990780
HKG,54,893744176
HKG,55,506027238
HKG,56,342602978
HKG,57,79438200
HKG,58,749222918
HKG,59,682924764
HKG,60,1986560496
HKG,61,5213898648
HKG,62,6014915929
HKG,63,650415451
HKG,64,2458459609
HKG,65,187486032
HKG,66,77749101
HKG,67,120260988
HKG,68,772806404
HKG,69,456637746
HKG,70,2627346487
HKG,71,80732999874
HKG,72,1692078647
HKG,73,2135003932
HKG,74,1277940071
HKG,75,187615885
HKG,76,1392945630
HKG,78,10136108
HKG,79,215793646
HKG,80,70594580
HKG,81,114968921
HKG,82,677986330
HKG,83,960474251
HKG,84,62457693660
HKG,85,271179149111
HKG,86,1116453713
HKG,87,4084860495
HKG,88,4535583515
HKG,89,8507275712
HKG,90,24371019662
HKG,91,7882991044
HKG,92,136335674
HKG,94,4217513396
HKG,95,3029744887
HKG,96,1244638555
HKG,97,2750752295
HKG,99,9526159955
HMD,29,4854
HMD,39,120272
HMD,59,1904
HMD,61,14609
HMD,62,1069
HMD,63,1608
HMD,64,234
HMD,71,915
HMD,76,71201
HMD,82,7000
HMD,84,31941
HMD,85,112201
HMD,87,5534
HMD,88,5000
HMD,90,4111
HMD,99,16100
HND,01,6547196
HND,02,82646142
HND,03,6878321
HND,04,34034858
HND,05,5932143
HND,06,732547
HND,07,21188729
HND,08,42815479
HND,09,5271302
HND,10,253187920
HND,11,51270761
HND,12,31501051
HND,13,6515300
HND,14,319657
HND,15,59931205
HND,16,39467802
HND,17,37128890
HND,18,18576240
HND,19,166112307
HND,20,69287387
HND,21,213829000
HND,22,88656053
HND,23,164410972
HND,24,31947002
HND,25,11947049
HND,26,188835
HND,27,1001408561
HND,28,59020920
HND,29,48195408
HND,30,400766722
HND,31,76390246
HND,32,166452658
HND,33,116542628
HND,34,83098602
HND,35,21855197
HND,36,8415682
HND,37,5714035
HND,38,146153519
HND,39,491062413
HND,40,109269335
HND,41,4364722
HND,42,16005080
HND,43,45562
HND,44,30280868
HND,45,41421
HND,46,125660
HND,47,1120545
HND,48,280998852
HND,49,32718335
HND,50,195579
HND,51,335035
HND,52,756435835
HND,53,1079733
HND,54,104898418
HND,55,430600781
HND,56,71121146
HND,57,1729832
HND,58,60034130
HND,59,11711163
HND,60,263397493
HND,61,190891382
HND,62,153594308
HND,63,75599235
HND,64,75591260
HND,65,4102685
HND,66,2713570
HND,67,1981709
HND,68,28490656
HND,69,46491268
HND,70,38807294
HND,71,15623709
HND,72,219674318
HND,73,131854755
HND,74,3302332
HND,75,255602
HND,76,65334774
HND,78,739824
HND,79,2618090
HND,80,939703
HND,81,101135
HND,82,38240277
HND,83,34900671
HND,84,668391925
HND,85,908319651
HND,86,2127608
HND,87,471144362
HND,88,5877860
HND,89,1093668
HND,90,85700109
HND,91,4054204
HND,92,2722525
HND,94,90998862
HND,95,31181896
HND,96,90722098
HND,97,237807
HND,99,380987642
HRV,01,94748120
HRV,02,299845158
HRV,03,114641678
HRV,04,188355766
HRV,05,7882179
HRV,06,34747660
HRV,07,121239256
HRV,08,178307934
HRV,09,86666493
HRV,10,50410105
HRV,11,37911888
HRV,12,47363202
HRV,13,5971612
HRV,14,429480
HRV,15,130904657
HRV,16,84777870
HRV,17,128369897
HRV,18,167181911
HRV,19,213881503
HRV,20,105952211
HRV,21,175657551
HRV,22,198665474
HRV,23,202786317
HRV,24,75157230
HRV,25,67522360
HRV,26,7027484
HRV,27,2185921043
HRV,28,53944891
HRV,29,289294660
HRV,30,1221384868
HRV,31,132156540
HRV,32,164944757
HRV,33,259236091
HRV,34,136843197
HRV,35,44475402
HRV,36,8319073
HRV,37,14823902
HRV,38,253308824
HRV,39,987690348
HRV,40,231932289
HRV,41,388358708
HRV,42,91261087
HRV,43,2031189
HRV,44,282627801
HRV,45,2823992
HRV,46,2896008
HRV,47,21660137
HRV,48,438144796
HRV,49,39845363
HRV,50,1525556
HRV,51,34859788
HRV,52,41760901
HRV,53,2005915
HRV,54,79239271
HRV,55,48280574
HRV,56,56317064
HRV,57,19598121
HRV,58,15642607
HRV,59,46450499
HRV,60,67621774
HRV,61,589065246
HRV,62,365643833
HRV,63,90571578
HRV,64,335626418
HRV,65,13945012
HRV,66,15591780
HRV,67,7958869
HRV,68,94213025
HRV,69,127491214
HRV,70,115839666
HRV,71,52186792
HRV,72,492607561
HRV,73,542395669
HRV,74,126400076
HRV,75,7937192
HRV,76,354420037
HRV,78,1111115
HRV,79,11977682
HRV,80,1258050
HRV,81,7533159
HRV,82,100078351
HRV,83,113842060
HRV,84,2025863164
HRV,85,1622598431
HRV,86,21564635
HRV,87,1643595992
HRV,88,67145294
HRV,89,139108179
HRV,90,407496154
HRV,91,62094217
HRV,92,6448144
HRV,94,476413107
HRV,95,152331825
HRV,96,121106159
HRV,97,460292
HRV,99,149352189
HTI,01,4075445
HTI,02,82759156
HTI,03,22521233
HTI,04,59980246
HTI,05,179159
HTI,06,1071923
HTI,07,48878382
HTI,08,10052871
HTI,09,800808
HTI,10,257443101
HTI,11,56620437
HTI,12,2298483
HTI,13,641723
HTI,14,2802
HTI,15,133103132
HTI,16,25590039
HTI,17,94878149
HTI,18,2107891
HTI,19,68505711
HTI,20,25164481
HTI,21,85188680
HTI,22,44810830
HTI,23,5486909
HTI,24,3436693
HTI,25,86073095
HTI,26,42777
HTI,27,120811032
HTI,28,10401282
HTI,29,6395078
HTI,30,43490486
HTI,31,8732215
HTI,32,13112108
HTI,33,35261980
HTI,34,37654451
HTI,35,4128169
HTI,36,1892455
HTI,37,698698
HTI,38,16844910
HTI,39,150869498
HTI,40,26775070
HTI,41,614152
HTI,42,5738825
HTI,43,132984
HTI,44,34163505
HTI,45,8334
HTI,46,40016
HTI,47,555650
HTI,48,52579234
HTI,49,12962552
HTI,51,6590
HTI,52,117095726
HTI,53,19398
HTI,54,22174321
HTI,55,38376265
HTI,56,2336679
HTI,57,736120
HTI,58,30914323
HTI,59,2353531
HTI,60,129406295
HTI,61,155533885
HTI,62,25709129
HTI,63,38208186
HTI,64,22494271
HTI,65,1272521
HTI,66,1184686
HTI,67,972593
HTI,68,4324381
HTI,69,16334240
HTI,70,18378893
HTI,71,1094216
HTI,72,96773431
